Week,Bin,Code,Treat,video,Arena,Fish_ID,Sex,Mark,Size,Camera,Stimulus,Day,Tank,Group_ID,Trial,MeanDist,TotalDist,MeanSpeed,MaxSpeed,MeanFreeze,FreqFreeze,TimeFreeze,PercFreeze,Freq5cm,Time5cm,Freq40cm,Time40cm,FreqNear,TimeNear,FreqMid,TimeMid,FreqFar,PercFar
1,15-18,A,Amb,zfPred,Arena 1,55,M,Yel.Whi,17.853,2,2.3,Tuesday,5,DTNG04,Trial    14,0.00165254,3.71821,0.0206572,0.0809779,179.995,1,179.995,16.6383,0,0,0,0,0,0,0,0,1,179.995
1,15-18,A,Amb,zfSil,Arena 1,68,M,Red.Blu,20.15,1,4.3,Tuesday,1,DTNG05,Trial    15,0.387476,1743.64,9.68738,23.8069,-,0,0,0,43,95.5952,11,5.67972,6,147.313,11,7.03965,5,25.6387
1,15-18,A,Amb,zfSil,Arena 1,69,M,Red.Bro,17.193,1,4.3,Tuesday,1,DTNG05,Trial    17,0.168521,758.345,4.21324,17.2846,0.179991,6,1.07995,0.0997746,22,156.392,0,0,1,179.991,0,0,0,0
1,15-18,A,Amb,zfSil,Arena 1,74,M,Gre.Ora,15.808,1,4.3,Tuesday,1,DTNG06,Trial    21,0.184203,828.915,4.60531,28.0388,0.039998,3,0.119994,0.0110758,19,161.592,0,0,3,178.391,2,1.59992,0,0
1,15-18,A,Amb,zfSil,Arena 1,79,M,Bro.Whi,19.474,1,4.3,Tuesday,1,DTNG06,Trial    19,0.233066,1048.8,5.82694,17.4763,0.039998,1,0.039998,0.00363319,21,162.112,0,0,1,179.991,0,0,0,0
1,15-18,A,Amb,zfDot,Arena 1,81,F,Pin.Pin,15.45,2,1.4,Thursday,5,g0096,Trial    40,0.233318,1049.93,5.83324,17.701,-,0,0,0,23,117.314,2,9.83951,6,152.272,7,13.6793,2,14.0393
1,15-18,A,Amb,zfDot,Arena 1,91,F,Red.Yel,18.537,2,1.4,Thursday,5,g0096,Trial    42,0.380467,1712.1,9.51216,26.2931,-,0,0,0,37,76.2362,7,6.39968,21,133.033,29,27.6786,9,19.279
1,15-18,A,Amb,zfSnake,Arena 1,95,M,Yel.Pin,17.039,1,3.4,Thursday,1,g0096,Trial    39,0.318527,716.686,3.98169,28.2361,0.13333,6,0.79998,0.0739809,9,155.196,1,0.879978,5,171.676,6,5.91985,1,2.39994
1,15-18,A,Amb,zfSnake,Arena 1,102,M,Bla.Bla,19.193,1,3.4,Thursday,1,g0096,Trial    41,0.417624,939.654,5.22043,22.5832,0.079998,3,0.239994,0.0218643,14,143.516,2,11.9997,4,159.916,5,5.75986,2,14.3196
1,15-18,A,Amb,zfSnake,Arena 1,104,M,Pur.Blu,16.111,1,3.4,Thursday,1,g0095,Trial    35,0.325583,732.561,4.06988,11.7109,0.079998,1,0.079998,0.00740138,14,142.716,1,1.11997,3,168.236,3,7.8398,1,3.9199
1,15-18,A,Amb,zfSnake,Arena 1,114,F,Pur.Red,17.987,1,3.4,Thursday,1,g0095,Trial    33,0.338139,760.812,4.22684,24.0192,0.079998,1,0.079998,0.00739153,12,157.996,2,3.67991,2,170.716,2,3.03992,1,6.23984
1,15-18,A,Amb,zfDot,Arena 1,115,F,Gre.Bla,18.496,2,1.4,Thursday,5,g0095,Trial    38,0.292502,1316.26,7.31293,26.1688,-,0,0,0,16,132.833,2,1.9199,8,162.752,11,10.0795,3,7.15964
1,15-18,A,Amb,zfDot,Arena 1,116,F,Pur.Yel,16.9,2,1.4,Thursday,5,g0095,Trial    36,0.295955,1331.8,7.39925,25.9171,0.059997,2,0.119994,0.0111012,31,108.075,3,5.35973,11,154.512,13,15.4392,3,10.0395
1,15-18,A,Amb,zfSnake,Arena 1,119,M,Pur.Pur,19.01,1,3.4,Thursday,1,g0095,Trial    37,0.253824,571.104,3.17288,21.7568,1.61329,12,19.3595,1.79034,3,100.637,6,11.5997,1,102.077,3,2.31994,3,75.5981
1,15-18,A,Amb,zfDot,Arena 1,123,M,_.Red,14.15,2,1.4,Thursday,5,g0094,Trial    28,0.378718,1704.23,9.46842,26.6749,-,0,0,0,28,44.7978,11,5.51972,22,107.195,38,36.7982,16,35.9982
1,15-18,A,Amb,zfDot,Arena 1,132,M,Bro.Whi,17.575,2,1.4,Thursday,5,g0094,Trial    32,0.221596,997.183,5.54018,29.2187,0.179991,2,0.359982,0.0330749,41,111.914,2,2.11989,4,166.432,5,5.63972,2,7.9196
1,15-18,A,Amb,zfSnake,Arena 1,133,F,Bro.Bla,16.55,1,3.4,Thursday,1,g0094,Trial    31,0.394146,886.828,4.92695,28.3662,0.119997,2,0.239994,0.0221943,12,83.1179,6,23.7594,8,105.437,18,29.5193,10,45.0389
1,15-18,A,Amb,zfSnake,Arena 1,134,F,Bro.Bro,17.338,1,3.4,Thursday,1,g0094,Trial    29,0.359526,808.933,4.49418,18.8403,0.079998,2,0.159996,0.0147896,10,145.996,3,3.27992,5,158.876,7,12.2397,3,8.87978
1,15-18,A,Amb,zfSnake,Arena 1,142,F,Yel.Pur,16.5,1,3.4,Thursday,1,g0093,Trial    27,0.314927,708.585,3.93668,20.7528,11.1197,4,44.4789,4.11334,2,67.3583,12,16.4796,1,68.9583,18,16.3996,18,94.6376
1,15-18,A,Amb,zfDot,Arena 1,147,M,Red.Yel,18.57,2,1.4,Thursday,5,g0093,Trial    24,0.276361,1243.62,6.90936,22.6528,-,0,0,0,18,25.9587,0,0,40,128.914,39,51.0774,0,0
1,15-18,A,Amb,zfPred,Arena 1,166,M,Blu.Red,18.653,2,2.3,Tuesday,5,DTNG02,Trial     6,0.367556,827.001,4.59456,17.7707,0.159996,3,0.479988,0.0443295,25,135.037,2,2.39994,4,166.716,6,6.79983,3,6.47984
1,15-18,A,Amb,zfPred,Arena 1,168,M,Pin.Pur,17.859,2,2.3,Tuesday,5,DTNG04,Trial    12,0.294746,663.179,3.68442,9.99709,1.46663,3,4.39989,0.406354,14,152.556,0,0,2,179.436,1,0.559986,0,0
1,15-18,A,Amb,zfSil,Arena 1,200,F,Gre.Pur,19.535,1,4.3,Tuesday,1,DTNG01,Trial     5,0.162902,733.061,4.07276,14.6663,0.039998,3,0.119994,0.0110656,10,163.912,0,0,1,173.231,2,6.51967,1,0.239988
1,15-18,A,Amb,zfSil,Arena 1,203,F,Gre.Ora,19.1,1,4.3,Tuesday,1,DTNG02,Trial     7,0.176368,793.654,4.40941,17.7715,-,0,0,0,21,135.193,0,0,3,170.271,4,4.43978,1,5.27974
1,15-18,A,Amb,zfSnake,Arena 1,261,F,Red.Blu,19.1,1,3.4,Thursday,1,g0093,Trial    25,0.49264,1108.44,6.15815,28.4898,-,0,0,0,34,120.397,2,1.27997,7,164.156,11,9.11977,4,6.71983
1,15-18,A,Amb,zfDot,Arena 1,264,M,Pin.Yel,17.39,2,1.4,Thursday,5,g0093,Trial    26,0.358159,1611.72,8.95442,23.0967,-,0,0,0,41,43.1978,0,0,20,162.232,21,15.6392,2,2.11989
1,15-18,A,Amb,zfDot,Arena 1,267,M,Blu.Red,16.304,2,1.4,Thursday,5,g0094,Trial    30,0.372568,1676.56,9.31467,30.0447,-,0,0,0,19,24.9987,9,8.67957,36,99.835,46,43.8778,9,36.2782
1,15-18,A,Amb,zfDot,Arena 1,6521,M,Bro.Whi,16.015,2,1.4,Thursday,5,g0095,Trial    34,0.319155,1436.2,7.97927,32.3545,-,0,0,0,32,122.714,0,0,12,167.592,12,12.3994,0,0
1,3-6,S1,Neg,Dot,Arena 2,3,F,Pur.Bla,19.158,1,1.3,Tuesday,2,DTNG01,Trial     1,0.417244,1877.6,10.4316,95.4979,-,0,0,0,19,19.119,14,33.5183,18,65.3967,36,48.0376,18,66.5567
1,3-6,S1,Neg,Sil,Arena 2,8,M,Red.Pur,20.873,2,4.1,Tuesday,6,DTNG01,Trial     4,0.703665,1583.25,8.79604,22.4219,-,0,0,0,37,56.3986,4,3.35992,25,126.397,35,37.0391,11,16.5596
1,3-6,S1,Neg,Dot,Arena 2,11,F,Whi.Bla,18.4,1,1.3,Tuesday,2,DTNG01,Trial     3,0.446766,2010.44,11.1697,118.796,-,0,0,0,12,12.1194,24,53.1173,25,46.1177,47,47.3576,23,86.5157
1,3-6,S1,Neg,Sil,Arena 2,14,M,_.Gre,16.919,2,4.1,Tuesday,6,DTNG01,Trial     2,0.54522,1226.74,6.81542,27.9194,0.079998,3,0.239994,0.0221549,13,51.6787,17,37.6791,12,70.5582,25,32.6392,14,76.7981
1,3-6,S1,Neg,Dot,Arena 2,21,F,_.Blu,18.441,1,1.3,Tuesday,2,DTNG02,Trial     9,0.319761,1438.92,7.99442,91.703,-,0,0,0,4,5.23974,17,23.9588,25,45.7977,43,65.7967,18,68.3966
1,3-6,S1,Neg,Dot,Arena 2,22,F,Yel.Ora,19.437,1,1.3,Tuesday,2,DTNG02,Trial    11,0.344954,1552.29,8.62429,75.9398,2.26655,3,6.79966,0.62821,41,56.1572,6,6.59967,17,126.914,28,25.0787,12,27.9986
1,3-6,S1,Neg,Dot,Arena 2,25,F,Ora.Ora,18.166,1,1.3,Tuesday,2,DTNG02,Trial     7,0.221148,995.168,5.52899,50.1857,6.37968,4,25.5187,2.35868,6,9.15954,15,28.5586,7,35.1182,23,63.0768,17,81.7959
1,3-6,S1,Neg,Sil,Arena 2,32,F,Bla.Bla,18.705,2,4.1,Tuesday,6,DTNG03,Trial    18,0.355901,800.778,4.44888,15.8486,1.42396,5,7.11982,0.658723,10,41.599,6,41.279,9,66.6383,18,48.6388,10,64.7184
1,3-6,S1,Neg,Sil,Arena 2,36,F,Pin.Blu,19.884,2,4.1,Tuesday,6,DTNG03,Trial    16,0.465286,1046.89,5.81623,16.3645,0.079998,2,0.159996,0.0147962,20,40.559,16,46.1588,10,78.398,17,21.0395,8,80.558
1,3-6,S1,Neg,Dot,Arena 2,41,F,Red.Yel,18.385,1,1.3,Tuesday,2,DTNG03,Trial    13,0.361259,1625.67,9.03193,83.463,-,0,0,0,6,7.43963,11,14.3593,21,52.7974,41,73.3563,19,53.8373
1,3-6,S1,Neg,Sil,Arena 2,46,M,Yel.Yel,17.297,2,4.1,Tuesday,6,DTNG03,Trial    10,0.339865,764.696,4.24842,9.32423,-,0,0,0,15,49.5188,4,10.7197,5,106.477,11,37.5991,7,35.9191
1,3-6,S1,Neg,Sil,Arena 2,48,F,Bla.Bro,18.705,2,4.1,Tuesday,6,DTNG04,Trial    22,0.469268,1055.85,5.866,14.4901,-,0,0,0,20,62.7184,3,2.71993,9,106.557,20,25.7594,12,47.6788
1,3-6,S1,Neg,Sil,Arena 2,52,F,Pur.Gre,20.902,2,4.1,Tuesday,6,DTNG04,Trial    20,0.0967219,217.624,1.20905,15.5231,31.4592,4,125.837,11.632,0,0,8,8.63978,0,0,6,8.39979,7,171.596
1,3-6,S1,Neg,Sil,Arena 2,61,M,Red.Whi,NA,2,4.1,Tuesday,6,DTNG04,Trial    14,0.445688,1002.8,5.57124,18.8391,0.079998,1,0.079998,0.00739481,16,84.7179,2,2.15995,15,129.197,16,44.0789,2,6.71983
1,3-6,S1,Neg,Dot,Arena 2,63,M,_.Gre,18.216,1,1.3,Tuesday,2,DTNG05,Trial    17,0.437646,1969.41,10.9417,90.1213,-,0,0,0,18,11.4394,15,24.9987,32,62.1969,48,54.8773,17,62.9169
1,3-6,S1,Neg,Dot,Arena 2,64,M,Yel._,17.995,1,1.3,Tuesday,2,DTNG05,Trial    15,0.289402,1302.31,7.23541,35.5143,-,0,0,0,20,19.039,0,0,45,129.354,44,50.6375,0,0
1,3-6,S1,Neg,Dot,Arena 2,76,M,_.Bro,19.339,1,1.3,Tuesday,2,DTNG06,Trial    19,0.165755,745.896,4.14407,75.7746,5.41819,13,70.4365,6.39805,2,88.7556,8,6.87966,9,95.2352,20,27.8786,12,56.8772
1,3-6,S1,Neg,Dot,Arena 2,78,M,Bro.Yel,18.617,1,1.3,Tuesday,2,DTNG06,Trial    21,0.319203,1436.42,7.98049,116.179,1.01995,2,2.0399,0.188289,17,20.599,7,7.79961,21,90.3555,31,58.9571,10,30.6785
1,3-6,S1,Pos,zf,Arena 2,82,F,Ora.Pin,17.166,2,2.4,Thursday,6,g0096,Trial    42,0.254824,1146.71,6.37093,19.6429,0.039998,4,0.159992,0.0147951,5,158.232,3,6.39968,2,162.872,5,5.31973,3,11.7994
1,3-6,S1,Pos,Shoal,Arena 2,87,M,Red._,17.9,1,3.2,Thursday,2,g0096,Trial    41,0.569884,1282.24,7.12373,23.7255,0.159996,2,0.319992,0.0291524,12,71.9182,16,25.7594,7,88.9578,25,23.0394,18,67.9983
1,3-6,S1,Pos,Shoal,Arena 2,94,M,Yel.Whi,18.181,1,3.2,Thursday,2,g0096,Trial    39,0.409517,921.413,5.11909,17.4765,0.079998,3,0.239994,0.0221943,19,124.557,1,1.27997,8,158.396,11,14.6396,3,6.95983
1,3-6,S1,Pos,zf,Arena 2,97,F,Whi.Pin,18,2,2.4,Thursday,6,g0096,Trial    40,0.283749,1276.87,7.09408,22.4343,-,0,0,0,10,166.552,0,0,3,177.271,2,2.71986,0,0
1,3-6,S1,Pos,zf,Arena 2,99,F,Ora.Pin,19.925,2,2.4,Thursday,6,g0095,Trial    36,0.250242,1126.09,6.25637,24.1172,0.039998,2,0.079996,0.00740083,13,143.793,0,0,9,163.832,9,16.0792,1,0.079996
1,3-6,S1,Pos,zf,Arena 2,106,F,Pur._,19.321,2,2.4,Thursday,6,g0095,Trial    38,0.252655,1136.95,6.31668,37.3281,4.50977,4,18.0391,1.57698,1,10.1995,12,7.71961,1,10.7195,35,50.1975,35,119.074
1,3-6,S1,Pos,Shoal,Arena 2,109,M,Pur.Gre,17.357,1,3.2,Thursday,2,g0095,Trial    35,0.40648,914.58,5.08113,18.2041,0.079998,1,0.079998,0.00740138,6,108.157,7,29.3593,1,115.917,9,14.3996,9,49.6788
1,3-6,S1,Pos,Shoal,Arena 2,110,M,Pur.Bla,16.418,1,3.2,Thursday,2,g0095,Trial    37,0.610396,1373.39,7.63014,24.9834,-,0,0,0,33,72.4782,8,13.4397,12,128.717,18,21.5995,7,29.6793
1,3-6,S1,Pos,zf,Arena 2,111,M,Pur.Ora,17.7,2,2.4,Thursday,6,g0095,Trial    34,0.202055,909.246,5.05162,20.3847,0.0559972,5,0.279986,0.0258675,1,171.751,0,0,3,173.991,3,4.79976,1,1.19994
1,3-6,S1,Pos,Shoal,Arena 2,113,F,Ora.Red,22.33,1,3.2,Thursday,2,g0095,Trial    33,0.526117,1183.76,6.57663,15.0753,-,0,0,0,0,0,55,53.5987,0,0,2,1.91995,3,178.076
1,3-6,S1,Pos,zf,Arena 2,121,M,Bro.Blu,15.5,2,2.4,Thursday,6,g0094,Trial    28,0.210332,946.493,5.25856,22.1885,0.039998,4,0.159992,0.0147678,19,165.552,0,0,2,179.391,1,0.59997,0,0
1,3-6,S1,Pos,zf,Arena 2,124,M,Blu.Whi,17.046,2,2.4,Thursday,6,g0094,Trial    32,0.23745,1068.52,5.93654,20.8729,0.039998,3,0.119994,0.011025,21,140.153,2,6.15969,5,165.352,7,5.43973,2,9.19954
1,3-6,S1,Pos,Shoal,Arena 2,127,F,Bla.Gre,17.198,1,3.2,Thursday,2,g0094,Trial    31,0.591493,1330.86,7.39385,17.5531,-,0,0,0,0,0,38,34.3991,0,0,31,51.4387,32,128.557
1,3-6,S1,Pos,zf,Arena 2,130,M,Bla.Red,15.923,2,2.4,Thursday,6,g0094,Trial    30,0.256572,1154.58,6.41463,24.6531,0.039998,6,0.239988,0.0221517,3,165.872,2,4.79976,1,166.912,4,5.35973,3,7.71961
1,3-6,S1,Pos,Shoal,Arena 2,136,F,Bla.Pin,17.958,1,3.2,Thursday,2,g0094,Trial    29,0.257298,578.921,3.21631,19.5397,0.0999975,8,0.79998,0.0739481,6,165.836,1,1.83995,2,173.116,2,2.87993,1,3.9999
1,3-6,S1,Pos,zf,Arena 2,145,M,Yel.Blu,16.4,2,2.4,Thursday,6,g0093,Trial    24,0.210195,945.878,5.25514,20.1692,-,0,0,0,8,163.272,2,3.83981,2,172.511,3,2.19989,1,5.27974
1,3-6,S1,Pos,zf,Arena 2,146,M,Pin.Red,16.36,2,2.4,Thursday,6,g0093,Trial    26,0.165541,744.934,4.13873,27.3008,0.059997,10,0.59997,0.0553281,3,176.951,0,0,2,179.551,1,0.439978,0,0
1,3-6,S1,Pos,Shoal,Arena 2,152,F,Red.Pin,16.215,1,3.2,Thursday,2,g0093,Trial    27,0.280994,632.235,3.51251,21.8823,0.079998,5,0.39999,0.0369905,4,161.436,3,4.31989,3,164.956,4,4.63988,2,10.3997
1,3-6,S1,Neg,Sil,Arena 2,162,M,Red.Bla,18.371,2,4.1,Tuesday,6,DTNG02,Trial     6,0.533163,1199.62,6.66471,16.8605,-,0,0,0,31,67.3583,0,0,14,136.157,20,27.5993,7,16.2396
1,3-6,S1,Neg,Dot,Arena 2,201,F,_.Blu,NA,1,1.3,Tuesday,2,DTNG01,Trial     5,0.379222,1706.5,9.48102,53.1717,-,0,0,0,18,21.9989,13,16.7592,24,65.4767,44,60.637,21,53.8773
1,3-6,S1,Neg,Sil,Arena 2,204,M,Bla.Pur,16.263,2,4.1,Tuesday,6,DTNG02,Trial     8,0.685729,1542.89,8.57183,19.1854,2.95993,1,2.95993,0.273002,21,24.1594,0,0,20,156.956,19,23.0394,0,0
1,3-6,S1,Neg,Sil,Arena 2,251,M,Pin.Bla,16.991,2,4.1,Tuesday,6,DTNG04,Trial    12,0.490353,1103.29,6.12957,24.4292,0.079998,1,0.079998,0.00738825,19,57.6786,9,15.6796,12,93.4377,22,44.6389,11,41.919
1,3-6,S1,Pos,Shoal,Arena 2,262,F,Yel.Bla,19.734,1,3.2,Thursday,2,g0093,Trial    25,0.222799,501.297,2.78505,11.27,0.0914263,7,0.639984,0.0591847,2,178.796,0,0,1,179.995,0,0,0,0
1,9-12,S2,Pos,zf,Arena 2,3,F,Pur.Bla,19.158,1,1.3,Tuesday,2,DTNG01,Trial     1,0.179301,806.853,4.48274,36.1566,0.0533307,3,0.159992,0.014788,11,170.351,0,0,2,179.631,2,0.359982,0,0
1,9-12,S2,Pos,Shoal,Arena 2,8,M,Red.Pur,20.873,2,4.1,Tuesday,6,DTNG01,Trial     4,0.380338,855.76,4.75434,15.7189,-,0,0,0,18,161.036,0,0,3,179.036,2,0.959976,0,0
1,9-12,S2,Pos,zf,Arena 2,11,F,Whi.Bla,18.4,1,1.3,Tuesday,2,DTNG01,Trial     3,0.123258,553.92,3.0816,38.9639,0.135993,10,1.35993,0.125642,11,162.352,1,0.559972,6,173.031,5,4.67977,1,2.15989
1,9-12,S2,Pos,Shoal,Arena 2,14,M,_.Gre,16.919,2,4.1,Tuesday,6,DTNG01,Trial     2,0.472078,1062.18,5.90112,18.4613,0.079998,1,0.079998,0.00738498,21,144.316,1,0.959976,6,169.356,7,7.75981,1,2.87993
1,9-12,S2,Pos,zf,Arena 2,21,F,_.Blu,18.441,1,1.3,Tuesday,2,DTNG02,Trial     9,0.137282,615.574,3.43223,85.0607,0.079996,2,0.159992,0.0147814,12,150.192,3,3.23984,4,161.992,4,5.07975,3,12.5594
1,9-12,S2,Pos,zf,Arena 2,22,F,Yel.Ora,19.437,1,1.3,Tuesday,2,DTNG02,Trial    11,0.232379,1045.71,5.80977,24.3403,0.079996,1,0.079996,0.00739071,19,165.312,0,0,2,179.111,1,0.879956,0,0
1,9-12,S2,Pos,zf,Arena 2,25,F,Ora.Ora,18.166,1,1.3,Tuesday,2,DTNG02,Trial     7,0.160919,724.133,4.02316,17.5558,0.039998,5,0.19999,0.018485,7,158.512,2,1.59992,1,164.112,4,8.0396,3,7.83961
1,9-12,S2,Pos,Shoal,Arena 2,32,F,Bla.Bla,18.705,2,4.1,Tuesday,6,DTNG03,Trial    18,0.236815,532.833,2.96026,11.8734,0.207995,5,1.03997,0.0962179,9,157.996,0,0,3,176.956,2,3.03992,0,0
1,9-12,S2,Pos,Shoal,Arena 2,36,F,Pin.Blu,19.884,2,4.1,Tuesday,6,DTNG03,Trial    16,0.240625,541.407,3.00789,16.9369,0.079998,9,0.719982,0.0665828,2,120.397,9,8.71978,1,121.677,7,20.7195,7,37.5991
1,9-12,S2,Pos,zf,Arena 2,41,F,Red.Yel,18.385,1,1.3,Tuesday,2,DTNG03,Trial    13,0.115678,519.972,2.89209,88.8339,0.409979,16,6.55967,0.603518,9,149.913,1,0.039998,3,163.512,4,10.5995,3,5.67972
1,9-12,S2,Pos,Shoal,Arena 2,46,M,Yel.Yel,17.297,2,4.1,Tuesday,6,DTNG03,Trial    10,0.215075,483.919,2.68851,5.79451,0.119997,2,0.239994,0.0221844,12,126.477,0,0,3,176.956,3,3.03992,0,0
1,9-12,S2,Pos,Shoal,Arena 2,48,F,Bla.Bro,18.705,2,4.1,Tuesday,6,DTNG04,Trial    22,0.243714,548.357,3.04651,11.1695,0.079998,3,0.239994,0.0221943,2,174.476,0,0,1,179.516,1,0.479988,0,0
1,9-12,S2,Pos,Shoal,Arena 2,52,F,Pur.Gre,20.902,2,4.1,Tuesday,6,DTNG04,Trial    20,0.208121,468.273,2.60158,15.3427,1.3882,17,23.5994,2.18147,0,0,14,13.5997,0,0,13,91.3577,14,88.6378
1,9-12,S2,Pos,Shoal,Arena 2,61,M,Red.Whi,NA,2,4.1,Tuesday,6,DTNG04,Trial    14,0.390068,877.654,4.87598,12.1282,0.079998,1,0.079998,0.00739481,20,106.477,3,9.35977,8,149.436,9,15.4396,2,15.1196
1,9-12,S2,Pos,zf,Arena 2,63,M,_.Gre,18.216,1,1.3,Tuesday,2,DTNG05,Trial    17,0.221767,997.953,5.54446,30.999,0.379981,4,1.51992,0.140423,29,150.272,0,0,1,178.231,1,1.75991,0,0
1,9-12,S2,Pos,zf,Arena 2,64,M,Yel._,17.995,1,1.3,Tuesday,2,DTNG05,Trial    15,0.103595,466.179,2.59001,12.7004,0.173325,3,0.519974,0.0477748,9,161.872,0,0,1,179.671,1,0.319984,0,0
1,9-12,S2,Pos,zf,Arena 2,76,M,_.Bro,19.339,1,1.3,Tuesday,2,DTNG06,Trial    19,0.212611,956.747,5.31553,97.994,8.89098,7,62.2369,5.65325,1,0.519974,13,10.4795,2,0.879956,11,4.51977,10,174.511
1,9-12,S2,Pos,zf,Arena 2,78,M,Bro.Yel,18.617,1,1.3,Tuesday,2,DTNG06,Trial    21,0.141831,636.539,3.54596,95.8268,0.48569,7,3.39983,0.313815,13,133.073,7,6.11969,3,143.473,5,8.67957,4,27.6386
1,9-12,S2,Neg,Pred,Arena 2,82,F,Ora.Pin,17.166,2,2.4,Thursday,6,g0096,Trial    42,0.291942,1313.74,7.2989,63.1694,0.039998,1,0.039998,0.00369877,18,47.2376,7,66.2367,10,82.1559,14,19.039,5,78.7961
1,9-12,S2,Neg,Snake,Arena 2,87,M,Red._,17.9,1,3.2,Thursday,2,g0096,Trial    41,0.603783,1358.51,7.54747,23.7721,0.119997,4,0.479988,0.0437286,23,72.7982,10,23.7594,15,107.517,25,28.8793,11,43.5989
1,9-12,S2,Neg,Snake,Arena 2,94,M,Yel.Whi,18.181,1,3.2,Thursday,2,g0096,Trial    39,0.694082,1561.68,8.67624,20.3616,-,0,0,0,20,41.839,16,30.4792,13,76.4781,32,31.5992,20,71.9182
1,9-12,S2,Neg,Pred,Arena 2,97,F,Whi.Pin,18,2,2.4,Thursday,6,g0096,Trial    40,0.436957,1966.31,10.9245,31.9552,0.039998,1,0.039998,0.0037022,21,15.2792,16,17.0391,38,97.2351,50,45.8377,11,36.7582
1,9-12,S2,Neg,Pred,Arena 2,99,F,Ora.Pin,19.925,2,2.4,Thursday,6,g0095,Trial    36,0.352326,1585.47,8.8086,36.5302,-,0,0,0,34,35.8782,6,6.55967,27,111.914,35,40.238,9,27.8386
1,9-12,S2,Neg,Pred,Arena 2,106,F,Pur._,19.321,2,2.4,Thursday,6,g0095,Trial    38,0.304833,1371.75,7.62119,28.4129,0.039998,1,0.039998,0.00349663,14,23.5988,12,17.3591,8,54.3173,26,66.1967,19,59.477
1,9-12,S2,Neg,Snake,Arena 2,109,M,Pur.Gre,17.357,1,3.2,Thursday,2,g0095,Trial    35,0.555374,1249.59,6.94235,20.3294,-,0,0,0,35,91.9177,6,5.67986,9,145.036,13,16.7996,5,18.1595
1,9-12,S2,Neg,Snake,Arena 2,110,M,Pur.Bla,16.418,1,3.2,Thursday,2,g0095,Trial    37,0.657175,1478.64,8.2149,18.9798,-,0,0,0,17,30.5592,16,35.0391,12,73.8382,25,38.639,14,67.5183
1,9-12,S2,Neg,Pred,Arena 2,111,M,Pur.Ora,17.7,2,2.4,Thursday,6,g0095,Trial    34,0.359584,1618.13,8.99006,27.4947,0.039998,1,0.039998,0.00369535,25,39.758,9,22.7989,17,114.114,22,27.5986,6,38.2781
1,9-12,S2,Neg,Snake,Arena 2,113,F,Ora.Red,22.33,1,3.2,Thursday,2,g0095,Trial    33,0.606304,1364.18,7.57899,13.7742,-,0,0,0,0,0,40,46.3188,0,0,25,27.7593,25,152.236
1,9-12,S2,Neg,Pred,Arena 2,121,M,Bro.Blu,15.5,2,2.4,Thursday,6,g0094,Trial    28,0.474994,2130.82,11.8754,70.5501,-,0,0,0,48,54.0773,0,0,32,162.392,27,16.4792,1,0.19999
1,9-12,S2,Neg,Pred,Arena 2,124,M,Blu.Whi,17.046,2,2.4,Thursday,6,g0094,Trial    32,0.358874,1614.93,8.97231,26.5126,0.039998,1,0.039998,0.00367498,7,7.9996,33,28.1186,7,27.1586,32,31.9184,26,120.914
1,9-12,S2,Neg,Snake,Arena 2,127,F,Bla.Gre,17.198,1,3.2,Thursday,2,g0094,Trial    31,0.527237,1186.28,6.59062,15.6809,-,0,0,0,0,0,44,55.9986,0,0,27,35.2791,28,144.716
1,9-12,S2,Neg,Pred,Arena 2,130,M,Bla.Red,15.923,2,2.4,Thursday,6,g0094,Trial    30,0.491364,2211.14,12.2847,30.4324,-,0,0,0,14,20.199,30,25.6387,14,56.6772,48,42.7979,34,80.516
1,9-12,S2,Neg,Snake,Arena 2,136,F,Bla.Pin,17.958,1,3.2,Thursday,2,g0094,Trial    29,0.581315,1307.96,7.26662,30.0996,-,0,0,0,32,95.0376,12,12.0797,5,139.517,10,8.71978,6,31.7592
1,9-12,S2,Neg,Pred,Arena 2,145,M,Yel.Blu,16.4,2,2.4,Thursday,6,g0093,Trial    24,0.38152,1716.84,9.53848,28.302,-,0,0,0,8,6.23969,34,66.9167,17,41.5579,31,26.7987,15,111.634
1,9-12,S2,Neg,Pred,Arena 2,146,M,Pin.Red,16.36,2,2.4,Thursday,6,g0093,Trial    26,0.473299,2129.85,11.8331,40.5274,-,0,0,0,7,5.47973,37,33.5183,17,35.0782,43,40.758,26,104.155
1,9-12,S2,Neg,Snake,Arena 2,152,F,Red.Pin,16.215,1,3.2,Thursday,2,g0093,Trial    27,0.539551,1213.99,6.74456,16.9876,-,0,0,0,34,64.2384,8,6.47984,11,138.077,15,18.1595,5,23.7594
1,9-12,S2,Pos,Shoal,Arena 2,162,M,Red.Bla,18.371,2,4.1,Tuesday,6,DTNG02,Trial     6,0.276773,622.739,3.45975,15.6886,0.228566,7,1.59996,0.147765,1,138.717,5,3.43991,1,139.837,7,15.1196,6,25.0394
1,9-12,S2,Pos,zf,Arena 2,201,F,_.Blu,NA,1,1.3,Tuesday,2,DTNG01,Trial     5,0.168942,759.227,4.22377,53.3566,0.19199,5,0.959952,0.088525,8,168.352,0,0,2,178.991,1,0.559972,1,0.359982
